customers_id;products_id;order_id;quantity;customer_name;email;address;category_id;product_name;category_name;price
1037;372;4421;3;Cheryl Anderson;cdominguez@example.org;"24535 Jason Vista Apt. 481
South Paulburgh, SC 10265";2;bank;Clothing;361
2043;347;3597;1;Tyler Wilson;michaelhale@example.com;"3372 Lee Burgs Suite 724
New Mariamouth, IL 01864";3;agree;Electronics;139
1114;19;4797;3;Julie Johnston;rhondalopez@example.net;"6562 Haley Crest Apt. 922
Lake Benjamin, KY 16433";3;cold;Electronics;35
451;379;5633;2;Leslie Frank;sanchezkaylee@example.net;"64888 Kevin Ville Apt. 166
North Ruth, MP 09859";2;federal;Clothing;389
603;299;1826;2;Christina Gonzalez;thale@example.com;"486 James Rapid Apt. 060
Andrewton, MN 58989";2;prepare;Clothing;47
2082;431;2733;1;Linda Rodriguez;clementsjoshua@example.net;"7234 Steven Court
South Teresa, CT 42355";1;spend;Books;431
101;210;2918;1;Robert Mills;timleach@example.org;"0270 Cheyenne Trail
Collinsmouth, PR 98055";3;somebody;Electronics;243
63;105;3943;1;David Walls;christopherchaney@example.net;"8057 Jason Center Suite 052
Parkerbury, GU 04536";3;artist;Electronics;250
2246;98;2687;4;Stephen Payne;brownchristina@example.net;"785 Angela Extensions Apt. 441
South Melissa, VA 34784";1;subject;Books;291
1358;295;4451;3;Deanna Keller;melissa74@example.net;"7506 Cassandra Flats
Jesseshire, HI 69787";1;listen;Books;294
1544;248;4389;4;Steven Jones;jmartinez@example.net;"749 Diana Wells Suite 647
Port Randyside, NC 53400";1;sure;Books;201
2117;354;4224;1;Barbara Hines;jessicaweber@example.net;"827 Jacqueline Cliff Suite 988
Rossview, VT 60888";3;their;Electronics;35
2169;349;4123;1;Kyle Jacobs;xdaniels@example.org;"424 Parsons Circles Apt. 961
West Cheyenne, OK 55221";1;hard;Books;355
1684;70;3926;4;Mark Nelson;karenreeves@example.net;"49178 Julia Divide Apt. 844
Vanessastad, ND 79568";2;difficult;Clothing;199
1611;405;2663;2;Gina Smith;randy75@example.org;"70660 Ronald Isle Suite 549
Lake Donald, NJ 61952";1;agreement;Books;216
1970;101;2654;3;Ashley Summers;kennethle@example.com;"050 Simpson Parkway Apt. 840
East Nataliemouth, FM 56350";1;we;Books;173
2015;128;3567;2;William Soto;mary75@example.net;"97637 Justin Vista Apt. 259
South Bradley, PW 96122";1;other;Books;314
1546;412;4577;3;Jason Owens;garciarobin@example.com;"01260 Kimberly Stravenue Suite 482
Youngberg, IA 10854";1;according;Books;497
2211;243;5930;3;Julia Reed MD;nanderson@example.org;"078 Noah Spring Apt. 467
Moralesshire, NY 74321";1;certainly;Books;27
348;88;816;4;Summer Stanley;shawnmurray@example.org;"82217 Sydney Junctions
Annmouth, CO 95307";3;everyone;Electronics;89
1438;465;685;4;Mark Hughes;shayes@example.org;"86901 Kathleen Parks
Wilsonview, GA 06342";1;game;Books;469
1496;273;5280;1;Justin Sutton;ohall@example.com;"28697 Stacy Turnpike
Jeffreyburgh, LA 83267";3;politics;Electronics;133
1595;397;4201;1;Ashley Lopez;gutierrezmichael@example.com;"66149 Barry Field Apt. 130
Powellchester, IA 55018";2;make;Clothing;314
2808;408;381;4;John Leach;vrowe@example.org;"0080 Kevin Corners Suite 008
Wareview, VI 35481";1;own;Books;399
2772;20;2640;3;Joseph Summers;cynthiayoung@example.org;"9275 Veronica Streets Suite 246
Michaelside, WA 92107";1;art;Books;129
1666;246;338;4;Deborah Michael;michael96@example.com;"328 Reyes Point
Riveraton, SD 77629";2;cultural;Clothing;112
652;78;5357;1;Jerry Matthews;donnasmith@example.org;"48474 Melton Mission
East Michelletown, AZ 23171";2;two;Clothing;198
721;308;5458;2;Heather Evans;johnsondiana@example.net;"824 Gardner Passage
West Jeremy, MN 01400";3;environment;Electronics;7
628;103;3619;1;Seth Daniel;sotogregory@example.org;"54042 Smith Islands
Gonzalezmouth, KS 66230";2;structure;Clothing;126
638;418;2048;3;Emily Wood;tpeters@example.com;"1660 Emma Mount
East Thomasmouth, MN 99215";1;capital;Books;460
553;269;1959;2;Kevin Tran;hlane@example.org;"93929 Dennis Neck Suite 109
South Michaelport, NC 67894";2;cause;Clothing;66
1951;478;3315;4;Savannah Ellis;jamesfoley@example.net;"6592 Eugene Springs
Cabreraland, MP 98565";2;apply;Clothing;345
988;303;4279;4;Matthew Williams;hillmatthew@example.org;"935 Kiara Club
Jessicaview, DC 38591";3;small;Electronics;252
2839;205;2094;3;Nicholas Williams;daniel47@example.net;"619 Christopher Spring
Coryside, CA 90049";3;owner;Electronics;276
265;255;436;1;Jerry Pearson;adrianaanderson@example.net;"801 Price Skyway
New Amber, AS 35594";2;early;Clothing;268
1300;72;2133;2;Zachary Williams;pkoch@example.com;"070 Billy Overpass Apt. 742
New Hollyside, OH 29415";3;center;Electronics;166
2575;249;4397;3;James Kennedy;timothy57@example.org;"48077 Michael Oval
Lewisbury, KS 29758";2;teacher;Clothing;6
2076;391;606;2;Kimberly Foley;robert71@example.com;"PSC 2519, Box 5050
APO AP 24160";1;special;Books;185
479;234;2002;3;Mary Vasquez;michael73@example.org;"8736 Adams Cove Apt. 582
Millerhaven, CA 26975";3;think;Electronics;492
2322;398;5850;3;Derrick Norman;crystal01@example.org;"1755 Christopher Corners
Port James, WI 19721";2;nearly;Clothing;183
2485;72;2143;2;Jordan Rosario;larry32@example.net;"48580 Mahoney Roads
Williamston, NE 48106";3;center;Electronics;166
606;496;5053;2;Jessica Garcia;michaelevans@example.org;"3412 Jonathon Springs
New Patriciamouth, NV 71258";3;result;Electronics;212
2924;202;677;1;Isaiah Roth;rushmelissa@example.org;"73976 Rita Causeway Apt. 680
Port Vincent, UT 75380";1;before;Books;28
1131;249;2110;3;Michael Ellison;xhancock@example.net;"020 Eric Summit
West Teresamouth, NJ 52085";2;teacher;Clothing;6
2816;373;4021;1;Peter Wang;crawfordtiffany@example.com;"27140 Mitchell Roads
North Kimberlybury, NC 77625";2;determine;Clothing;185
1644;183;5518;1;Elizabeth Brown;adam68@example.org;"59332 Michael Crossing
Bryantborough, VI 95181";2;couple;Clothing;15
1974;478;2007;2;Joanne Rodriguez;trandeborah@example.com;"45095 Castillo Corner Suite 060
East Frances, DC 35094";2;apply;Clothing;345
2438;171;3810;4;Amanda Horne;sdavis@example.org;"1929 Joshua Isle Apt. 780
Nicholasland, MP 40028";1;reach;Books;372
138;498;5260;2;Mark Alexander;johnsjoseph@example.net;"9448 Welch Forges
South Jesus, WA 25364";3;consumer;Electronics;82
514;163;1741;3;Kimberly Cooper;atkinsonjacob@example.net;"171 Rachel Lights Apt. 953
New Crystal, ME 07990";3;after;Electronics;179
1479;462;270;2;Jennifer Jones;sandramorgan@example.com;"1973 Laura Brooks
Port Jeffreytown, ND 73278";2;listen;Clothing;359
290;458;3242;1;Kelly Lee;juliawagner@example.org;"63677 Megan Run
Khanfurt, NY 67328";3;choice;Electronics;196
2562;433;5765;2;Mrs. Lisa Garza DDS;xgonzales@example.net;"73169 Olivia Point
West Laurachester, SC 59192";2;green;Clothing;161
1503;94;5223;2;Shelley Duncan;fullerlaura@example.org;"1895 James Islands
Morganview, IL 76706";2;statement;Clothing;441
360;303;3612;2;Timothy Clark;adamscarlos@example.org;"8174 Kenneth Common Apt. 181
Christopherberg, OR 03229";3;small;Electronics;252
496;137;2771;1;Kristen Martin;stevensonpaul@example.com;"Unit 1178 Box 1024
DPO AP 30870";3;nature;Electronics;392
1960;125;3313;1;Mark Jones;haroldshaw@example.org;"8099 Taylor Cliff Suite 873
Jorgeburgh, NH 61760";1;sort;Books;203
2109;171;1927;2;James Baker;hernandezdoris@example.com;"603 Maureen Green
New Tyler, LA 75601";1;reach;Books;372
2589;461;1544;2;Nancy Jones;nicholsconnor@example.com;"76190 Joseph Walks
South Johnton, KS 19087";2;event;Clothing;407
706;43;316;4;Amanda Richards;scott93@example.com;"16949 Megan Mission Suite 138
Cameronport, MI 11330";1;to;Books;103
72;469;8;1;Keith Gonzalez;bmiller@example.org;"168 Johnson Mills
Richardview, SD 74741";2;degree;Clothing;477
2857;177;3340;4;William Rogers;jennifer10@example.com;"10483 Salinas Avenue
Lake Jillville, MN 48671";3;meeting;Electronics;433
1231;123;1002;1;Catherine Henderson;lbaker@example.org;"77399 David Station
East Alicia, KY 44618";3;Congress;Electronics;60
1600;439;1900;1;Andrew Hunter;johnmartinez@example.org;"318 Lori Street
West Valerie, WV 46856";3;whose;Electronics;162
2402;92;268;4;Karen Dougherty;powelldouglas@example.net;"91126 Freeman Junction Apt. 802
Davisside, PA 69707";1;approach;Books;39
805;475;5514;1;Paul Shannon Jr.;rodgersadam@example.org;"18690 Levy Ridge Apt. 628
Huntville, KS 60681";1;general;Books;366
769;24;5241;4;Michael Warner;adrian00@example.com;"876 Jones Divide
North Danielmouth, VT 79758";1;government;Books;312
2291;19;4624;3;Timothy Cameron;xramsey@example.com;"67021 Bryan Drive Apt. 975
Lake Kevinhaven, MS 99950";3;cold;Electronics;35
2836;310;4499;3;Alison Woods;douglas18@example.com;"Unit 5765 Box 4157
DPO AA 98374";2;bring;Clothing;30
2372;293;1308;3;Francisco Walker;amedina@example.net;"PSC 2267, Box 0588
APO AP 56108";2;significant;Clothing;390
814;332;429;3;Anna Thompson;cardenasjennifer@example.org;"198 Griffith Ford
Caitlinport, OH 05397";2;ahead;Clothing;492
933;245;671;3;Christie Webster;audrey66@example.com;"57182 Carolyn Stream
Bakerburgh, VI 63696";3;month;Electronics;353
2184;189;4465;2;William Pierce;xmiller@example.org;"0581 Jasmine Viaduct
Wilcoxfurt, PR 43104";2;yes;Clothing;145
445;265;2358;3;Wesley Hunter;hortonstephanie@example.net;"79564 Ferguson Highway
South Connie, WA 92318";3;professional;Electronics;125
2894;358;3634;1;Nicholas Cochran;rioslinda@example.net;"6003 Oliver Path Apt. 894
Justinfurt, FL 36122";1;fight;Books;417
795;118;2155;4;Jessica Macias;vrodriguez@example.org;"2500 Sean Alley Apt. 914
New Andrefort, PR 52431";2;role;Clothing;191
1045;472;305;3;Amanda Hopkins;connie97@example.com;"7299 Wilkins Lights
Port Fredport, CA 44114";1;make;Books;272
60;303;5852;4;Chad Martin;riveramichael@example.net;"95754 Pollard Causeway Suite 163
Laurenfort, NC 75236";3;small;Electronics;252
2817;262;2192;1;Timothy Shaw;ashley16@example.com;"2807 Baldwin Green Suite 513
North Brianburgh, AR 31379";2;shoulder;Clothing;251
3000;267;3137;1;Brian Williams;collinsjohn@example.com;"407 Phillips Shoal Suite 349
Escobarfurt, MH 24533";3;water;Electronics;14
1951;269;1089;4;Savannah Ellis;jamesfoley@example.net;"6592 Eugene Springs
Cabreraland, MP 98565";2;cause;Clothing;66
268;436;4954;1;Ashley Green;jacqueline21@example.net;"0330 Wu Throughway
New Thomasborough, GU 62506";1;language;Books;466
242;18;3768;4;Melissa Tran;gcabrera@example.net;"48010 Mary Coves
Andersonville, LA 25070";3;official;Electronics;341
2229;208;3038;2;Robin Lawson;kyle13@example.org;"34665 Isabella Pines
Josephfort, PW 75463";2;experience;Clothing;122
366;131;4280;2;Robert Walker;juancompton@example.net;"91422 Melissa Summit
Matthewsbury, DE 84332";3;require;Electronics;480
212;500;5550;4;Ryan Taylor;zhensley@example.org;"5683 Emily Course Suite 435
Jacobport, DC 80224";3;weight;Electronics;186
2210;461;1975;3;Jean Barton;calebblack@example.net;"23273 Teresa Wall Apt. 551
Port Maryland, WA 93417";2;event;Clothing;407
2070;3;5244;3;William Stewart DDS;michelle42@example.com;"15618 Brian Island
East Kimberly, IL 24627";2;detail;Clothing;157
2211;372;1617;3;Julia Reed MD;nanderson@example.org;"078 Noah Spring Apt. 467
Moralesshire, NY 74321";2;bank;Clothing;361
2309;41;4155;4;Jennifer Carson;coxjerry@example.net;"728 Lang Vista
Lake Alex, MH 27383";1;sell;Books;480
2754;301;3548;1;Neil Terry;carrollthomas@example.com;"764 Zachary Fields Suite 874
Lake Erinport, KS 22067";1;see;Books;404
1604;118;385;1;Gregory Rodriguez;bondjimmy@example.com;"0677 Pratt Key Apt. 500
Webbchester, ID 49662";2;role;Clothing;191
2720;83;1975;3;Joseph Perez;dianebrown@example.net;"33946 Walker Loaf
East Christopherbury, SC 52088";3;hundred;Electronics;326
2976;165;3157;3;Michael Reyes;weaverpatricia@example.net;"1993 Kristin Circle Apt. 581
North Jeffery, PR 02026";2;little;Clothing;308
512;457;3641;1;Thomas Sutton;egarcia@example.com;"9900 Henry Ranch Apt. 301
Fisherchester, NV 38505";3;star;Electronics;344
1122;41;1162;1;Amy Watts;nruiz@example.com;"45520 Brown Ramp
Josephview, AL 70398";1;sell;Books;480
868;322;5144;1;Donna Morgan;edwardsjennifer@example.net;"238 Lee Club Apt. 052
South Christopher, DC 89275";3;perhaps;Electronics;304
2618;437;3099;1;Mallory Crawford;ianderson@example.com;"60751 Townsend Gardens Apt. 478
Gregorytown, NV 53439";3;civil;Electronics;321
415;98;5070;3;Leslie Wilson;jasondixon@example.com;"641 Julie Street Suite 201
New Julie, DC 09952";1;subject;Books;291
32;335;4286;2;Evan Peterson;nbrown@example.net;"4858 Taylor Shores Apt. 995
Wrightton, CO 18473";1;voice;Books;253
1892;107;5429;2;Joshua Taylor;jesse07@example.net;"685 Green Curve
Mackton, GU 18476";1;popular;Books;249
468;221;5153;4;Susan Moore;smithjason@example.com;"00878 Garrett Radial
Jesseville, NV 51187";3;image;Electronics;130
1003;65;3861;2;Amanda Barrera;smithmaria@example.org;"Unit 6901 Box 9697
DPO AP 34664";1;collection;Books;334
746;175;132;4;David Townsend;jamesreeves@example.net;"67636 Tucker Skyway Suite 063
New Nicolemouth, MP 17090";1;avoid;Books;6
519;274;3633;2;Scott Rivera;qwheeler@example.net;"33308 William Shoal
South Timothyfort, LA 04990";3;up;Electronics;416
1034;48;1188;1;Cody Cook;elizabethgarcia@example.org;"USNS Graves
FPO AE 41941";2;particularly;Clothing;451
2458;172;1522;2;Rachael Contreras;lking@example.net;"USCGC Reid
FPO AP 12509";2;include;Clothing;408
2728;397;936;4;Katelyn Munoz;danadonovan@example.net;"593 Wilson Loop Suite 228
Scottside, RI 32021";2;make;Clothing;314
1984;444;1733;4;Samantha Rodgers;gcook@example.com;"733 Ellis Turnpike Apt. 320
Lake Nicholasport, GU 53204";3;inside;Electronics;348
339;307;3066;4;Keith Castro;meghan42@example.com;"PSC 6776, Box 8149
APO AP 42528";2;time;Clothing;114
1013;85;4621;3;Evan Michael;jacoballen@example.net;"2473 Christopher Island
New Shawna, SC 51477";3;shoulder;Electronics;85
2361;498;5898;3;Sharon Price;jason74@example.com;"60199 Nguyen Forge Suite 315
Brendafurt, NH 88820";3;consumer;Electronics;82
1183;332;531;4;Paul Wagner;lgarrett@example.net;"PSC 0406, Box 6060
APO AP 26652";2;ahead;Clothing;492
693;411;241;4;Cheryl Combs;walkertracy@example.org;"USNV Bray
FPO AA 21424";3;staff;Electronics;167
234;256;5993;4;Laura Thompson;sarah85@example.net;"4491 Anderson Locks
West Barbara, WY 12804";2;guy;Clothing;185
1590;138;4445;1;Cassandra Payne;ortizjessica@example.com;"Unit 3200 Box 5333
DPO AA 05539";3;course;Electronics;157
1544;440;3044;4;Steven Jones;jmartinez@example.net;"749 Diana Wells Suite 647
Port Randyside, NC 53400";2;listen;Clothing;390
1112;57;5800;1;Sandra Black;johnwalker@example.net;"129 Melissa Estate
West Jonathanberg, HI 91661";3;throughout;Electronics;188
2122;115;3975;3;Jordan Flynn;andrew58@example.com;"7260 Smith Gardens
Paulbury, NH 68197";1;particularly;Books;437
1164;408;2775;4;Kimberly Castillo;amberstewart@example.org;"PSC 8393, Box 0143
APO AP 66416";1;own;Books;399
854;433;4134;4;Christopher Hart;landrysamantha@example.net;"2087 Jason Groves Apt. 386
Kennethfurt, AL 45285";2;green;Clothing;161
381;121;761;2;Cory Cantu;nathan02@example.net;"USNS Lee
FPO AA 82878";2;movie;Clothing;319
2717;327;612;3;Jason Mack;josephvaughn@example.org;"3210 Amanda Shores Suite 527
Mendozaton, DC 23037";1;politics;Books;396
2418;355;5991;4;Cynthia Tanner;melissaparrish@example.org;"519 Stevenson Summit
Kevinton, VT 93984";3;carry;Electronics;235
2418;381;2246;3;Cynthia Tanner;melissaparrish@example.org;"519 Stevenson Summit
Kevinton, VT 93984";3;huge;Electronics;71
740;87;4290;1;Justin Richardson;joshuajohnson@example.com;"690 Gonzalez Estates Suite 870
North John, NV 85859";1;price;Books;108
1459;17;1386;3;Curtis Henderson;fwhite@example.org;"758 Williams Motorway
North Amanda, FM 19098";3;student;Electronics;447
1822;166;1836;2;William Williams;mmerritt@example.org;"50448 Anthony Circle
New Jamesfort, VI 67251";1;strong;Books;262
1;345;2065;4;Vanessa Potter;sarahwilliams@example.org;"38832 Duncan Trail
Ericafort, FM 86071";1;successful;Books;371
190;168;823;2;Lori Carter;lisa43@example.org;"02404 Brianna Court Apt. 851
Watkinsmouth, PR 04828";1;your;Books;388
966;175;3219;1;Joshua Chavez;travis89@example.org;"418 Wendy Dam
Teresaton, UT 10336";1;avoid;Books;6
2272;314;1358;2;Brian Miller;cskinner@example.org;"39698 Richard Course
Coryton, ME 01199";2;past;Clothing;159
2788;31;3472;3;Tiffany Blevins;pamela83@example.net;"Unit 5171 Box 8172
DPO AA 08429";1;take;Books;17
390;349;3236;1;Charles Banks;anthony70@example.com;"5911 Elliott Crossing Apt. 799
South Zacharymouth, KY 31727";1;hard;Books;355
1712;482;1366;4;Kimberly Vasquez;nicholas20@example.com;"0978 Taylor Stream
Davidberg, WA 90193";1;affect;Books;242
281;185;3302;3;Colin Downs;foleydennis@example.org;"336 Sheryl Row
South Michelle, MN 65805";2;event;Clothing;400
1138;54;2797;1;John Webster;nicolecook@example.org;"3464 Weaver Street Apt. 848
Huertamouth, AZ 04754";1;ahead;Books;23
32;330;2884;1;Evan Peterson;nbrown@example.net;"4858 Taylor Shores Apt. 995
Wrightton, CO 18473";3;item;Electronics;344
2736;154;4183;3;Jordan Carter;parrishmichael@example.org;"533 Walter Estates Suite 924
Chadland, PR 25373";1;Republican;Books;350
1879;322;3518;4;Carlos Mayer;leejeffrey@example.org;"82368 Lisa Lakes Suite 889
North Jason, NJ 11535";3;perhaps;Electronics;304
427;285;1662;1;John Hughes;joecurry@example.com;"07629 James Mill Apt. 485
Mariachester, SD 31440";3;through;Electronics;50
1713;384;5445;4;Michelle Gould;brewerbarbara@example.org;"1602 Young Plains Suite 184
Deborahville, NH 70526";1;win;Books;60
403;110;1296;4;William Oconnor;joshuadiaz@example.org;"866 Shannon Cape
South Nancy, VI 23429";2;firm;Clothing;283
2668;338;3197;1;Emily Love;stephenshelton@example.org;"205 Stark Isle Apt. 929
West Sandra, ME 82794";1;eye;Books;440
2642;308;3638;3;Michelle Davenport;cameron95@example.org;"USNV Marks
FPO AA 34728";3;environment;Electronics;7
1129;105;1174;2;Kelsey Anderson;lee07@example.com;"47469 Waters Islands
Lauratown, LA 93930";3;artist;Electronics;250
703;200;584;2;Melanie Smith;perkinsjill@example.net;"Unit 3273 Box 1335
DPO AE 41822";2;professor;Clothing;208
2262;418;663;1;Heather Knapp;jose43@example.net;"8097 Matthew Union Apt. 392
Port Christopher, DE 00617";1;capital;Books;460
2474;14;3930;1;Christopher Russell;robertmullins@example.net;"757 Molly Green Suite 688
Dickersonborough, DE 56510";1;third;Books;363
2372;184;2032;1;Francisco Walker;amedina@example.net;"PSC 2267, Box 0588
APO AP 56108";2;however;Clothing;490
2813;351;4216;4;Susan Mason;lisaarnold@example.net;"2522 Dwayne Port
Angelafort, MS 65835";3;approach;Electronics;430
1897;463;34;4;Cody Schultz;coopershannon@example.net;"Unit 8643 Box 0419
DPO AP 77757";1;color;Books;57
1661;66;5456;1;Trevor Sandoval;wrightpaula@example.com;"88138 Cox Vista
West Kevinstad, UT 10956";1;create;Books;71
1198;31;1476;1;John Mcdonald;robertmurphy@example.org;"4263 Ortiz Hill Apt. 294
West Kristymouth, WV 15782";1;take;Books;17
441;43;3777;1;Carrie Steele;cabreradavid@example.com;"84269 Beard Corner
Lake Justinview, CA 71865";1;to;Books;103
1573;473;1798;1;Michael Jackson;jameswilson@example.com;"910 Brett Mountains Apt. 299
Johnsonland, ME 22156";3;bed;Electronics;41
1938;410;4539;2;Helen Carr;sabrinajohnson@example.com;"78316 Jon Ports Suite 891
East Abigail, NC 52902";3;director;Electronics;333
1218;168;4390;4;Robert Simmons;ijohnson@example.net;"8463 Miller Creek Suite 284
Lake Victoria, IL 57666";1;your;Books;388
223;69;4044;3;Paul Blackwell;lhill@example.com;"7367 Rodriguez Shore Suite 664
Danielland, AR 79464";3;apply;Electronics;153
650;368;1926;3;Hannah Brooks;john90@example.org;"048 Cabrera Field Suite 472
East Donna, CA 64907";2;sport;Clothing;276
